Id,Category
5795,0
5796,1
5797,1
5798,6
5799,4
5800,1
5801,1
5802,7
5803,0
5804,4
5805,7
5806,7
5807,0
5808,4
5809,4
5810,5
5811,1
5812,7
5813,1
5814,1
5815,1
5816,2
5817,1
5818,1
5819,7
5820,0
5821,7
5822,7
5823,7
5824,4
5825,1
5826,6
5827,7
5828,6
5829,0
5830,1
5831,4
5832,7
5833,1
5834,1
5835,5
5836,1
5837,7
5838,1
5839,7
5840,1
5841,6
5842,1
5843,4
5844,4
5845,6
5846,1
5847,4
5848,1
5849,5
5850,1
5851,1
5852,1
5853,0
5854,7
5855,5
5856,7
5857,0
5858,1
5859,0
5860,5
5861,1
5862,6
5863,6
5864,7
5865,5
5866,1
5867,1
5868,7
5869,5
5870,6
5871,1
5872,1
5873,5
5874,1
5875,1
5876,0
5877,1
5878,0
5879,0
5880,5
5881,0
5882,1
5883,4
5884,1
5885,7
5886,0
5887,1
5888,1
5889,1
5890,4
5891,5
5892,1
5893,6
5894,1
5895,1
5896,1
5897,4
5898,1
5899,1
5900,4
5901,6
5902,5
5903,1
5904,7
5905,1
5906,4
5907,4
5908,7
5909,4
5910,1
5911,7
5912,1
5913,5
5914,4
5915,1
5916,4
5917,1
5918,1
5919,7
5920,5
5921,1
5922,4
5923,6
5924,7
5925,0
5926,1
5927,1
5928,5
5929,1
5930,6
5931,0
5932,1
5933,1
5934,4
5935,7
5936,1
5937,2
5938,4
5939,5
5940,1
5941,1
5942,5
5943,1
5944,0
5945,7
5946,4
5947,7
5948,1
5949,6
5950,1
5951,1
5952,4
5953,0
5954,6
5955,0
5956,1
5957,0
5958,1
5959,1
5960,6
5961,4
5962,4
5963,7
5964,7
5965,7
5966,1
5967,1
5968,1
5969,5
5970,5
5971,1
5972,7
5973,5
5974,7
5975,1
5976,6
5977,1
5978,1
5979,1
5980,4
5981,1
5982,1
5983,6
5984,7
5985,1
5986,1
5987,4
5988,0
5989,1
5990,5
5991,1
5992,1
5993,4
5994,0
5995,7
5996,1
5997,1
5998,1
5999,1
6000,0
6001,1
6002,1
6003,6
6004,0
6005,6
6006,1
6007,1
6008,1
6009,5
6010,5
6011,0
6012,1
6013,1
6014,6
6015,6
6016,0
6017,4
6018,1
6019,1
6020,1
6021,4
6022,4
6023,7
6024,4
6025,2
6026,6
6027,7
6028,1
6029,5
6030,2
6031,7
6032,6
6033,1
6034,1
6035,0
6036,1
6037,0
6038,7
6039,7
6040,7
6041,4
6042,7
6043,5
6044,4
6045,5
6046,6
6047,1
6048,0
6049,4
6050,7
6051,7
6052,7
6053,7
6054,1
6055,1
6056,1
6057,1
6058,1
6059,1
6060,1
6061,1
6062,0
6063,6
6064,7
6065,7
6066,1
6067,1
6068,0
6069,4
6070,1
6071,7
6072,7
6073,4
6074,4
6075,5
6076,6
6077,1
6078,0
6079,7
6080,5
6081,6
6082,5
6083,5
6084,4
6085,1
6086,4
6087,0
6088,6
6089,1
6090,4
6091,1
6092,1
6093,1
6094,1
6095,1
6096,1
6097,1
6098,1
6099,7
6100,5
6101,4
6102,7
6103,1
6104,5
6105,7
6106,0
6107,7
6108,6
6109,4
6110,1
6111,1
6112,4
6113,4
6114,6
6115,1
6116,1
6117,1
6118,1
6119,4
6120,0
6121,1
6122,7
6123,6
6124,7
6125,5
6126,4
6127,4
6128,1
6129,7
6130,4
6131,1
6132,4
6133,0
6134,1
6135,7
6136,4
6137,0
6138,1
6139,0
6140,1
6141,1
6142,1
6143,6
6144,4
6145,2
6146,6
6147,7
6148,4
6149,4
6150,4
6151,1
6152,1
6153,1
6154,0
6155,7
6156,1
6157,1
6158,7
6159,4
6160,6
6161,1
6162,7
6163,1
6164,1
6165,4
6166,7
6167,4
6168,6
6169,7
6170,1
6171,7
6172,7
6173,1
6174,0
6175,1
6176,4
6177,4
6178,4
6179,7
6180,4
6181,4
6182,6
6183,7
6184,1
6185,7
6186,5
6187,1
6188,1
6189,1
6190,5
6191,1
6192,4
6193,1
6194,7
6195,7
6196,0
6197,1
6198,5
6199,1
6200,4
6201,1
6202,1
6203,7
6204,1
6205,4
6206,4
6207,1
6208,7
6209,1
6210,7
6211,1
6212,1
6213,1
6214,1
6215,5
6216,6
6217,1
6218,1
6219,1
6220,1
6221,7
6222,1
6223,1
6224,1
6225,6
6226,7
6227,1
6228,7
6229,1
6230,7
6231,1
6232,7
6233,1
6234,4
6235,1
6236,1
6237,5
6238,1
6239,1
6240,1
6241,5
6242,4
6243,1
6244,7
6245,4
6246,1
6247,4
6248,7
6249,5
6250,4
6251,7
6252,1
6253,4
6254,4
6255,1
6256,4
6257,1
6258,6
6259,1
6260,1
6261,6
6262,4
6263,5
6264,5
6265,5
6266,4
6267,1
6268,4
6269,1
6270,4
6271,6
6272,6
6273,1
6274,1
6275,1
6276,4
6277,7
6278,6
6279,7
6280,5
6281,4
6282,1
6283,7
6284,7
6285,7
6286,7
6287,7
6288,0
6289,0
6290,1
6291,7
6292,0
6293,1
6294,4
6295,0
6296,1
6297,1
6298,1
6299,1
6300,1
6301,6
6302,0
6303,5
6304,1
6305,4
6306,1
6307,5
6308,1
6309,1
6310,1
6311,1
6312,5
6313,5
6314,4
6315,6
6316,1
6317,1
6318,1
6319,1
6320,1
6321,4
6322,1
6323,4
6324,1
6325,1
6326,6
6327,1
6328,4
6329,1
6330,1
6331,1
6332,1
6333,4
6334,1
6335,7
6336,1
6337,6
6338,6
6339,1
6340,1
6341,7
6342,7
6343,0
6344,1
6345,4
6346,7
6347,7
6348,1
6349,1
6350,1
6351,1
6352,6
6353,6
6354,1
6355,1
6356,1
6357,1
6358,1
6359,7
6360,7
6361,0
6362,6
6363,1
6364,7
6365,6
6366,1
6367,1
6368,7
6369,7
6370,1
6371,1
6372,5
6373,1
6374,1
6375,1
6376,1
6377,7
6378,6
6379,1
6380,0
6381,2
6382,1
6383,1
6384,5
6385,1
6386,1
6387,1
6388,1
6389,5
6390,0
6391,5
6392,4
6393,4
6394,1
6395,4
6396,1
6397,1
6398,4
6399,7
6400,1
6401,1
6402,1
6403,1
6404,1
6405,1
6406,1
6407,4
6408,5
6409,7
6410,1
6411,0
6412,1
6413,4
6414,5
6415,6
6416,1
6417,0
6418,1
6419,7
6420,1
6421,6
6422,1
6423,1
6424,1
6425,1
6426,1
6427,1
6428,6
6429,1
6430,1
6431,6
6432,4
6433,5
6434,5
6435,7
6436,7
6437,4
6438,7
6439,1
6440,5
6441,4
6442,5
6443,0
6444,1
6445,4
6446,1
6447,1
6448,1
6449,1
6450,1
6451,1
6452,6
6453,1
6454,4
6455,5
6456,6
6457,4
6458,6
6459,1
6460,6
6461,1
6462,6
6463,1
6464,6
6465,5
6466,7
6467,6
6468,6
6469,7
6470,7
6471,6
6472,7
6473,7
6474,0
6475,5
6476,1
6477,6
6478,1
6479,7
6480,1
6481,4
6482,1
6483,6
6484,4
6485,1
6486,1
6487,7
6488,1
6489,7
6490,7
6491,7
6492,7
6493,0
6494,0
6495,1
6496,7
6497,2
6498,1
6499,7
6500,0
6501,1
6502,1
6503,4
6504,1
6505,1
6506,7
6507,7
6508,1
6509,6
6510,4
6511,1
6512,4
6513,4
6514,4
6515,4
6516,1
6517,7
6518,7
6519,1
6520,1
6521,7
6522,4
6523,7
6524,5
6525,7
6526,5
6527,1
6528,1
6529,1
6530,7
6531,6
6532,6
6533,5
6534,6
6535,1
6536,6
6537,1
6538,4
6539,7
6540,7
6541,7
6542,4
6543,1
6544,7
6545,1
6546,6
6547,1
6548,5
6549,1
6550,7
6551,6
6552,4
6553,1
6554,1
6555,1
6556,7
6557,1
6558,1
6559,7
6560,6
6561,1
6562,6
6563,6
6564,1
6565,7
6566,1
6567,5
6568,6
6569,1
6570,6
6571,1
6572,4
6573,1
6574,1
6575,1
6576,1
6577,1
6578,1
6579,1
6580,1
6581,4
6582,7
6583,4
6584,1
6585,1
6586,0
6587,4
6588,4
6589,0
6590,3
6591,1
6592,7
6593,1
6594,1
6595,1
6596,7
6597,1
6598,7
6599,4
6600,1
6601,7
6602,4
6603,1
6604,1
6605,7
6606,0
6607,6
6608,1
6609,1
6610,1
6611,6
6612,1
6613,7
6614,7
6615,1
6616,1
6617,7
6618,1
6619,6
6620,1
6621,0
6622,1
6623,1
6624,1
6625,7
6626,4
6627,4
6628,1
6629,1
6630,0
6631,0
6632,1
6633,1
6634,4
6635,1
6636,1
6637,4
6638,1
6639,4
6640,1
6641,1
6642,4
6643,6
6644,0
6645,1
6646,1
6647,7
6648,4
6649,0
6650,1
6651,1
6652,4
6653,6
6654,1
6655,4
6656,1
6657,4
6658,7
6659,1
6660,5
6661,1
6662,7
6663,1
6664,7
6665,4
6666,4
6667,7
6668,1
6669,1
6670,4
6671,4
6672,7
6673,1
6674,4
6675,1
6676,4
6677,1
6678,1
6679,7
6680,0
6681,7
6682,4
6683,0
6684,5
6685,1
6686,1
6687,6
6688,1
6689,5
6690,1
6691,4
6692,6
6693,7
6694,6
6695,5
6696,1
6697,7
6698,4
6699,0
6700,7
6701,1
6702,7
6703,7
6704,1
6705,1
6706,1
6707,4
6708,7
6709,0
6710,1
6711,1
6712,1
6713,7
6714,1
6715,6
6716,1
6717,4
6718,1
6719,1
6720,6
6721,1
6722,1
6723,1
6724,0
6725,7
6726,1
6727,1
6728,1
6729,0
6730,6
6731,6
6732,7
6733,0
6734,1
6735,7
6736,1
6737,1
6738,0
6739,1
6740,1
6741,7
6742,7
6743,7
6744,0
6745,7
6746,1
6747,1
6748,1
6749,7
6750,1
6751,1
6752,1
6753,1
6754,6
6755,7
6756,5
6757,1
6758,1
6759,4
6760,1
6761,1
6762,2
6763,6
6764,6
6765,6
6766,0
6767,1
6768,4
6769,1
6770,1
6771,6
6772,1
6773,4
6774,1
6775,1
6776,1
6777,1
6778,1
6779,7
6780,0
6781,5
6782,1
6783,7
6784,6
6785,7
6786,7
6787,1
6788,0
6789,7
6790,7
6791,7
6792,1
6793,1
6794,5
6795,1
6796,1
6797,6
6798,4
6799,1
6800,4
6801,1
6802,1
6803,7
6804,5
6805,2
6806,4
6807,1
6808,0
6809,5
6810,4
6811,1
6812,1
6813,1
6814,1
6815,1
6816,4
6817,1
6818,1
6819,7
6820,6
6821,1
6822,1
6823,1
6824,4
6825,1
6826,1
6827,7
6828,1
6829,4
6830,1
6831,4
6832,7
6833,1
6834,1
6835,4
6836,7
6837,1
6838,7
6839,1
6840,1
6841,4
6842,1
6843,1
6844,5
6845,1
6846,1
6847,7
6848,1
6849,5
6850,7
6851,4
6852,1
6853,1
6854,1
6855,1
6856,5
6857,7
6858,6
6859,6
6860,4
6861,0
6862,1
6863,1
6864,7
6865,1
6866,7
6867,1
6868,5
6869,7
6870,1
6871,0
6872,5
6873,0
6874,6
6875,1
6876,4
6877,1
6878,6
6879,0
6880,1
6881,7
6882,1
6883,1
6884,0
6885,1
6886,7
6887,4
6888,1
6889,6
6890,1
6891,0
6892,1
6893,0
6894,1
6895,5
6896,1
6897,7
6898,7
6899,7
6900,1
6901,0
6902,1
6903,7
6904,7
6905,1
6906,1
6907,4
6908,4
6909,1
6910,1
6911,1
6912,6
6913,1
6914,6
6915,0
6916,7
6917,1
6918,1
6919,0
6920,0
6921,7
6922,1
6923,7
6924,4
6925,1
6926,7
6927,4
6928,7
6929,1
6930,1
6931,1
6932,7
6933,1
6934,1
6935,6
6936,1
6937,1
6938,1
6939,1
6940,6
6941,4
6942,7
6943,6
6944,6
6945,7
6946,1
6947,1
6948,7
6949,6
6950,6
6951,1
6952,7
6953,4
6954,1
6955,4
6956,7
6957,4
6958,7
6959,1
6960,6
6961,1
6962,1
6963,6
6964,5
6965,1
6966,6
6967,1
6968,1
6969,4
6970,6
6971,4
6972,1
6973,0
6974,7
6975,0
6976,1
6977,1
6978,2
6979,6
6980,1
6981,4
6982,4
6983,1
6984,7
6985,1
6986,4
6987,6
6988,1
6989,1
6990,6
6991,7
6992,5
6993,6
6994,1
6995,1
6996,1
6997,1
6998,1
6999,1
7000,6
7001,0
7002,1
7003,5
7004,1
7005,6
7006,1
7007,7
7008,6
7009,4
7010,6
7011,1
7012,1
7013,7
7014,7
7015,4
7016,7
7017,5
7018,5
7019,1
7020,1
7021,7
7022,1
7023,0
7024,1
7025,1
7026,1
7027,0
7028,7
7029,7
7030,1
7031,5
7032,4
7033,4
7034,1
7035,1
7036,7
7037,7
7038,6
7039,1
7040,1
7041,1
7042,1
7043,1
7044,4
7045,7
7046,7
7047,1
7048,7
7049,4
7050,1
7051,0
7052,1
7053,0
7054,1
7055,1
7056,4
7057,5
7058,1
7059,1
7060,7
7061,6
7062,7
7063,1
7064,7
7065,5
7066,1
7067,1
7068,7
7069,1
7070,0
7071,0
7072,7
7073,6
7074,1
7075,7
7076,7
7077,0
7078,6
7079,1
7080,1
7081,4
7082,4
7083,7
7084,1
7085,1
7086,1
7087,0
7088,1
7089,0
7090,1
7091,4
7092,1
7093,1
7094,7
7095,0
7096,5
7097,1
7098,4
7099,6
7100,1
7101,4
7102,1
7103,4
7104,7
7105,1
7106,1
7107,1
7108,4
7109,7
7110,7
7111,1
7112,1
7113,1
7114,6
7115,6
7116,1
7117,6
7118,1
7119,5
7120,6
7121,7
7122,1
7123,0
7124,7
7125,4
7126,0
7127,1
7128,1
7129,4
7130,1
7131,4
7132,4
7133,1
7134,6
7135,1
7136,4
7137,0
7138,1
7139,5
7140,7
7141,2
7142,0
7143,2
7144,5
7145,6
7146,1
7147,0
7148,4
7149,7
7150,1
7151,1
7152,4
7153,1
7154,1
7155,7
7156,7
7157,7
7158,1
7159,1
7160,6
7161,1
7162,1
7163,1
7164,7
7165,7
7166,1
7167,6
7168,1
7169,1
7170,5
7171,7
7172,6
7173,3
7174,4
7175,7
7176,1
7177,0
7178,4
7179,6
7180,1
7181,4
7182,1
7183,4
7184,1
7185,1
7186,7
7187,1
7188,5
7189,7
7190,4
7191,4
7192,1
7193,7
7194,1
7195,4
7196,7
7197,1
7198,7
7199,0
7200,7
7201,7
7202,1
7203,1
7204,7
7205,1
7206,1
7207,7
7208,1
7209,7
7210,7
7211,1
7212,5
7213,1
7214,6
7215,7
7216,7
7217,1
7218,6
7219,6
7220,7
7221,1
7222,6
7223,1
7224,1
7225,1
7226,1
7227,0
7228,6
7229,1
7230,7
7231,7
7232,1
7233,4
7234,1
7235,1
7236,1
7237,1
7238,0
7239,5
7240,7
7241,1
7242,5
7243,1
7244,0
7245,2
7246,7
7247,0
7248,6
7249,7
7250,7
7251,4
7252,1
7253,7
7254,7
7255,5
7256,0
7257,0
7258,1
7259,0
7260,7
7261,6
7262,1
7263,1
7264,1
7265,6
7266,1
7267,6
7268,1
7269,6
7270,0
7271,1
7272,1
7273,0
7274,1
7275,1
7276,1
7277,1
7278,6
7279,4
7280,0
7281,1
7282,1
7283,1
7284,4
7285,1
7286,1
7287,1
7288,1
7289,7
7290,7
7291,1
7292,1
7293,1
7294,1
7295,1
7296,1
7297,1
7298,5
7299,4
7300,7
7301,4
7302,1
7303,7
7304,1
7305,5
7306,1
7307,6
7308,6
7309,1
7310,1
7311,6
7312,1
7313,4
7314,0
7315,1
7316,1
7317,1
7318,7
7319,1
7320,1
7321,6
7322,4
7323,7
7324,7
7325,1
7326,5
7327,6
7328,7
7329,1
7330,0
7331,1
7332,1
7333,1
7334,0
7335,1
7336,1
7337,7
7338,4
7339,0
7340,7
7341,1
7342,1
7343,6
7344,1
7345,1
7346,7
7347,1
7348,0
7349,7
7350,1
7351,1
7352,1
7353,6
7354,0
7355,7
7356,1
7357,1
7358,7
7359,7
7360,1
7361,1
7362,1
7363,4
7364,0
7365,7
7366,1
7367,1
7368,7
7369,7
7370,4
7371,1
7372,6
7373,1
7374,1
7375,1
7376,1
7377,4
7378,1
7379,1
7380,1
7381,1
7382,0
7383,4
7384,4
7385,1
7386,0
7387,1
7388,6
7389,1
7390,1
7391,0
7392,1
7393,6
7394,1
7395,7
7396,7
7397,1
7398,7
7399,1
7400,4
7401,1
7402,4
7403,4
7404,1
7405,4
7406,1
7407,2
7408,1
7409,1
7410,1
7411,4
7412,1
7413,5
7414,1
7415,1
7416,4
7417,7
7418,1
7419,4
7420,5
7421,1
7422,4
7423,7
7424,1
7425,4
7426,4
7427,1
7428,4
7429,0
7430,6
7431,4
7432,1
7433,1
7434,7
7435,1
7436,1
7437,6
7438,1
7439,1
7440,0
7441,1
7442,6
7443,6
7444,1
7445,4
7446,5
7447,1
7448,1
7449,7
7450,0
7451,5
7452,7
7453,0
7454,1
7455,0
7456,6
7457,7
7458,6
7459,2
7460,0
7461,1
7462,7
7463,7
7464,4
7465,1
7466,0
7467,1
7468,4
7469,4
7470,6
7471,4
7472,4
7473,1
7474,1
7475,0
7476,0
7477,1
7478,0
7479,4
7480,1
7481,4
7482,1
7483,1
7484,4
7485,1
7486,1
7487,0
7488,1
7489,1
7490,1
7491,6
7492,1
7493,7
7494,7
7495,1
7496,5
7497,6
7498,1
7499,7
7500,5
7501,1
7502,6
7503,1
7504,4
7505,1
7506,7
7507,7
7508,1
7509,5
7510,7
7511,1
7512,1
7513,9
7514,7
7515,7
7516,1
7517,1
7518,1
7519,4
7520,7
7521,1
7522,1
7523,1
7524,6
7525,1
7526,7
7527,1
7528,7
7529,7
7530,6
7531,1
7532,7
7533,1
7534,1
7535,5
7536,7
7537,7
7538,7
7539,1
7540,0
7541,1
7542,6
7543,7
7544,7
7545,1
7546,1
7547,6
7548,1
7549,7
7550,7
7551,1
7552,1
7553,7
7554,7
7555,1
7556,7
7557,0
7558,7
7559,1
7560,1
7561,7
7562,7
7563,5
7564,4
7565,6
7566,7
7567,1
7568,6
7569,7
7570,1
7571,7
7572,6
7573,4
7574,5
7575,1
7576,0
7577,5
7578,1
7579,7
7580,6
7581,1
7582,4
7583,1
7584,1
7585,1
7586,6
7587,5
7588,1
7589,1
7590,1
7591,1
7592,9
7593,6
7594,1
7595,5
7596,1
7597,1
7598,4
7599,4
7600,1
7601,1
7602,1
7603,7
7604,1
7605,7
7606,1
7607,1
7608,1
7609,1
7610,7
7611,4
7612,6
7613,1
7614,5
7615,2
7616,1
7617,1
7618,1
7619,7
7620,5
7621,1
7622,1
7623,4
7624,7
7625,1
7626,1
7627,7
7628,1
7629,1
7630,1
7631,1
7632,1
7633,4
7634,4
7635,6
7636,1
7637,5
7638,4
7639,6
7640,5
7641,1
7642,1
7643,0
7644,1
7645,7
7646,4
7647,7
7648,1
7649,4
7650,0
7651,7
7652,1
7653,1
7654,1
7655,6
7656,6
7657,5
7658,4
7659,1
7660,4
7661,0
7662,4
7663,1
7664,4
7665,1
7666,1
7667,1
7668,1
7669,1
7670,4
7671,1
7672,1
7673,7
7674,1
7675,6
7676,1
7677,1
7678,6
7679,5
7680,1
7681,1
7682,2
7683,1
7684,1
7685,1
7686,4
7687,6
7688,1
7689,1
7690,1
7691,7
7692,7
7693,1
7694,1
7695,5
7696,1
7697,7
7698,0
7699,1
7700,4
7701,1
7702,1
7703,1
7704,7
7705,4
7706,1
7707,4
7708,1
7709,4
7710,1
7711,4
7712,7
7713,1
7714,5
7715,5
7716,1
7717,0
7718,5
7719,1
7720,1
7721,1
7722,1
7723,6
7724,1
7725,6
7726,1
7727,5
7728,1
7729,7
7730,1
7731,7
7732,1
7733,0
7734,6
7735,4
7736,1
7737,7
7738,7
7739,4
7740,1
7741,1
7742,1
7743,1
7744,1
7745,4
7746,1
7747,1
7748,7
7749,4
7750,7
7751,1
7752,1
7753,1
7754,2
7755,4
7756,1
7757,1
7758,7
7759,1
7760,1
7761,1
7762,1
7763,7
7764,7
7765,1
7766,0
7767,6
7768,1
7769,7
7770,1
7771,1
7772,7
7773,6
7774,1
7775,4
7776,1
7777,4
7778,7
7779,1
7780,1
7781,7
7782,7
7783,4
7784,5
7785,4
7786,5
7787,1
7788,1
7789,1
7790,1
7791,4
7792,1
7793,5
7794,4
7795,1
7796,1
7797,1
7798,7
7799,7
7800,5
7801,4
7802,1
7803,5
7804,1
7805,7
7806,1
7807,7
7808,1
7809,2
7810,4
7811,1
7812,0
7813,1
7814,1
7815,6
7816,7
7817,2
7818,1
7819,1
7820,1
7821,0
7822,7
7823,1
7824,1
7825,1
7826,1
7827,0
7828,1
7829,1
7830,7
7831,7
7832,1
7833,4
7834,7
7835,4
7836,6
7837,1
7838,1
7839,5
7840,1
7841,1
7842,7
7843,1
7844,7
7845,7
7846,5
7847,7
7848,7
7849,1
7850,4
7851,4
7852,1
7853,5
7854,7
7855,1
7856,1
7857,7
7858,1
7859,1
7860,1
7861,1
7862,6
7863,2
7864,1
7865,1
7866,7
7867,1
7868,5
7869,0
7870,4
7871,1
7872,1
7873,1
7874,1
7875,1
7876,1
7877,1
7878,1
7879,1
7880,4
7881,7
7882,7
7883,1
7884,1
7885,1
7886,1
7887,1
7888,4
7889,1
7890,1
7891,4
7892,7
7893,4
7894,4
7895,6
7896,1
7897,4
7898,4
7899,5
7900,1
7901,7
7902,1
7903,7
7904,1
7905,1
7906,7
7907,1
7908,7
7909,1
7910,0
7911,4
7912,1
7913,1
7914,7
7915,1
7916,1
7917,6
7918,1
7919,1
7920,5
7921,0
7922,7
7923,7
7924,4
7925,7
7926,1
7927,1
7928,1
7929,7
7930,6
7931,2
7932,1
7933,1
7934,1
7935,5
7936,4
7937,1
7938,7
7939,1
7940,1
7941,7
7942,5
7943,1
7944,7
7945,1
7946,5
7947,6
7948,1
7949,0
7950,1
7951,1
7952,4
7953,5
7954,1
7955,1
7956,1
7957,4
7958,1
7959,0
7960,4
7961,7
7962,4
7963,7
7964,1
7965,1
7966,5
7967,7
7968,1
7969,1
7970,7
7971,1
7972,7
7973,4
7974,6
7975,7
7976,6
7977,7
7978,1
7979,7
7980,1
7981,1
7982,4
7983,1
7984,4
7985,6
7986,6
7987,1
7988,1
7989,7
7990,7
7991,1
7992,0
7993,5
7994,6
7995,7
7996,7
7997,6
7998,0
7999,1
8000,1
8001,5
8002,1
8003,1
8004,4
8005,0
8006,4
8007,1
8008,2
8009,4
8010,1
8011,1
8012,0
8013,1
8014,1
8015,6
8016,7
8017,6
8018,1
8019,1
8020,1
8021,5
8022,4
8023,7
8024,7
8025,1
8026,6
8027,4
8028,6
8029,0
8030,4
8031,1
8032,4
8033,1
8034,7
8035,3
8036,0
8037,4
8038,1
8039,0
8040,1
8041,7
8042,1
8043,4
8044,7
8045,5
8046,1
8047,1
8048,1
8049,5
8050,7
8051,7
8052,1
8053,1
8054,5
8055,7
8056,7
8057,7
8058,7
8059,7
8060,4
8061,1
8062,7
8063,1
8064,0
8065,0
8066,4
8067,4
8068,1
8069,1
8070,4
8071,1
8072,4
8073,4
8074,7
8075,1
8076,1
8077,6
8078,4
8079,4
8080,1
8081,1
8082,7
8083,1
8084,7
8085,0
8086,1
8087,0
8088,1
8089,4
8090,4
8091,1
8092,1
8093,7
8094,4
8095,4
8096,5
8097,7
8098,7
8099,1
8100,7
8101,1
8102,1
8103,7
8104,1
8105,4
8106,0
8107,1
8108,4
8109,1
8110,1
8111,6
8112,6
8113,7
8114,1
8115,1
8116,4
8117,1
8118,7
8119,7
8120,4
8121,4
8122,1
8123,4
8124,5
8125,0
8126,4
8127,4
8128,1
8129,1
8130,4
8131,1
8132,1
8133,7
8134,1
8135,1
8136,7
8137,1
8138,1
8139,1
8140,1
8141,7
8142,1
8143,1
8144,1
8145,1
8146,1
8147,4
8148,5
8149,4
8150,5
8151,7
8152,7
8153,1
8154,7
8155,7
8156,4
8157,1
8158,4
8159,4
8160,4
8161,1
8162,1
8163,7
8164,1
8165,1
8166,1
8167,5
8168,1
8169,1
8170,1
8171,4
8172,1
8173,6
8174,1
8175,7
8176,4
8177,1
8178,7
8179,6
8180,7
8181,1
8182,7
8183,4
8184,0
8185,7
8186,0
8187,6
8188,1
8189,1
8190,1
8191,0
8192,4
8193,1
8194,4
8195,7
8196,7
8197,1
8198,7
8199,1
8200,0
8201,1
8202,2
8203,5
8204,0
8205,5
8206,1
8207,1
8208,6
8209,4
8210,1
8211,1
8212,1
8213,1
8214,1
8215,1
8216,1
8217,7
8218,7
8219,4
8220,5
8221,4
8222,4
8223,1
8224,7
8225,1
8226,4
8227,5
8228,5
8229,1
8230,6
8231,1
8232,4
8233,6
8234,7
8235,6
8236,1
8237,0
8238,4
8239,1
8240,0
8241,5
8242,1
8243,6
8244,1
8245,1
8246,1
8247,1
8248,1
8249,4
8250,1
8251,6
8252,4
8253,6
8254,4
8255,7
8256,7
8257,1
8258,5
8259,1
8260,1
8261,1
8262,0
8263,1
8264,1
8265,6
8266,0
8267,1
8268,6
8269,1
8270,1
8271,1
8272,5
8273,0
8274,6
8275,1
8276,4
8277,1
8278,7
8279,5
8280,4
8281,1
8282,4
8283,7
8284,6
8285,0
8286,4
8287,1
8288,7
8289,1
8290,1
8291,2
8292,1
8293,1
8294,1
8295,6
8296,1
8297,1
8298,4
8299,1
8300,7
8301,4
8302,4
8303,0
8304,1
8305,7
8306,7
8307,1
8308,1
8309,6
8310,1
8311,1
8312,2
8313,1
8314,1
8315,7
8316,1
8317,7
8318,4
8319,6
8320,1
8321,1
8322,4
8323,4
8324,1
8325,1
8326,4
8327,7
8328,1
8329,1
8330,7
8331,7
8332,0
8333,1
8334,5
8335,0
8336,4
8337,4
8338,1
8339,1
8340,0
8341,5
8342,4
8343,1
8344,7
8345,4
8346,0
8347,1
8348,1
8349,7
8350,0
8351,4
8352,1
8353,7
8354,4
8355,5
8356,1
8357,7
8358,1
8359,4
8360,7
8361,1
8362,5
8363,1
8364,7
8365,1
8366,1
8367,1
8368,1
8369,1
8370,2
8371,1
8372,0
8373,4
8374,1
8375,1
8376,1
8377,7
8378,0
8379,1
8380,1
8381,0
8382,1
8383,6
8384,1
8385,1
8386,0
8387,7
8388,5
8389,7
8390,4
8391,4
8392,6
8393,1
8394,7
8395,1
8396,4
8397,1
8398,1
8399,7
8400,7
8401,1
8402,7
8403,1
8404,7
8405,1
8406,5
8407,4
8408,7
8409,2
8410,6
8411,1
8412,1
8413,7
8414,7
8415,4
8416,1
8417,7
8418,7
8419,6
8420,7
8421,5
8422,7
8423,1
8424,1
8425,7
8426,1
8427,7
8428,7
8429,5
8430,7
8431,1
8432,1
8433,1
8434,1
8435,4
8436,1
8437,7
8438,5
8439,0
8440,5
8441,1
8442,1
8443,1
8444,7
8445,2
8446,7
8447,2
8448,5
8449,1
8450,0
8451,7
8452,5
8453,0
8454,1
8455,1
8456,1
8457,4
8458,1
8459,4
8460,1
8461,1
8462,4
8463,7
8464,1
8465,6
8466,4
8467,7
8468,1
8469,1
8470,7
8471,1
8472,4
8473,7
8474,1
8475,1
8476,7
8477,4
8478,6
8479,6
8480,1
8481,4
8482,7
8483,6
8484,1
8485,6
8486,1
8487,6
8488,1
8489,4
8490,6
8491,6
8492,1
8493,1
8494,4
8495,1
8496,6
8497,4
8498,6
8499,1
8500,1
8501,7
8502,1
8503,5
8504,1
8505,5
8506,1
8507,1
8508,1
8509,5
8510,1
8511,1
8512,1
8513,1
8514,0
8515,7
8516,0
8517,5
8518,1
8519,6
8520,7
8521,7
8522,7
8523,0
8524,1
8525,1
8526,1
8527,1
8528,7
8529,6
8530,4
8531,1
8532,1
8533,1
8534,1
8535,5
8536,7
8537,1
8538,4
8539,1
8540,1
8541,1
8542,1
8543,4
8544,1
8545,4
8546,1
8547,1
8548,1
8549,6
8550,1
8551,1
8552,7
8553,7
8554,1
8555,1
8556,1
8557,7
8558,6
8559,4
8560,5
8561,0
8562,1
8563,1
8564,7
8565,6
8566,6
8567,7
8568,6
8569,1
8570,4
8571,0
8572,1
8573,4
8574,1
8575,1
8576,7
8577,1
8578,1
8579,1
8580,1
8581,7
8582,6
8583,7
8584,1
8585,1
8586,1
8587,1
8588,7
8589,1
8590,7
8591,0
8592,4
